"","gbs","Name","geno","class","Type","c","N109","good.geno","good.pheno","good.photo","gps","HT","WD","HE","LT","BM","HM","HI","BS","BU","HC","HD","CL","RR","BR","HS","HU","HR","OQ","FC","MT","FF","F50","MF50","Name","Source","PI","Release.Collection","maturity","Lat","Long","Calabrese.F1","Violet.Caul","Calabrese.LR","Sprouting.Broccoli","subpop","groupCol","PC1","PC2","PC3","PC4","PC5"
"62","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",51.816,91.948,3,0,512.9,56.1,10.9378046402808,1.84,3,2,48.8,21.8,16.1,5,2,2,4,2,0,119,119,138,19,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"63","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",41.91,75.692,4,12,708.1,104.8,14.8001694675893,1.88,2,4,73.4,41.1,23.7,4,2,3,3,3,0,107,142,170,63,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"64","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",58.42,69.596,4,0,284.8,37.6,13.2022471910112,1.88,2,2,35,16.2,13.2,3,1,1,2,1,0,128,154,162,34,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"65","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",36.83,98.298,3,6,670.5,101.9,15.1976137211037,2.46,1,3,63.2,29.4,15.7,2,1,2,2,1,0,108,119,140,32,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"66","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",69.342,64.77,5,13,527.1,57.5,10.9087459685069,1.5,1,2,52,21,19.6,5,2,1,2,2,0,144,175,191,47,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"67","B093_HKT721_B1_Cavolo_Broccolo_Tardivo_OP","B093.Cavolo.Broccolo.Tardivo","B093","italica","LR",",","y","y","y","y","y",52.832,76.962,4,12,756.5,72.2,9.54395241242565,2.84,3,2,56.7,24,29.5,3,2,1,2,2,0,111,127,166,55,"CAVOLO BROCCOLO TARDIVO","F. Branca/University of Catania","HRIGRU 4716",NA,"unk",41.225743,16.296137,0.045206,8e-06,0.954778,8e-06,"Calabrese.LR","#d95f02",0.7844614,9.408005,-13.580837,0.14105517,-4.0694456
"68","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"69","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,148,168,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"70","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"71","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"72","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",56.642,66.294,3,15,399.8,49,12.256128064032,3.28,2,2,35,15,11.3,4,3,2,3,2,NA,193,NA,NA,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"73","B094_HKT721_B2_Cavolo_Broccolo_Di_Sarno_OP","B094.Cavolo.Broccolo.Di.Sarno","B094","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO DI SARNO","F. Branca/University of Catania","HRIGRU 4744",NA,"unk",40.851712,14.268134,0.032558,8e-06,8e-06,0.967426,"Sprouting.Broccoli","#e7298a",-25.618242,18.438192,8.127981,16.27504,14.978772
"74","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",58.928,62.738,4,11,692.8,107.8,15.5600461893764,1.8,3,4,53.2,22.7,20.7,2,3,3,3,2,0,133,143,162,29,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"75","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",60.96,74.676,5,12,588.2,63.2,10.7446446786807,1.76,3,2,52.5,19.4,12.3,5,2,2,3,2,0,112,120,158,46,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"76","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",51.562,72.39,4,12,601.7,88.2,14.6584676749211,1.3,2,3,71,27.5,25.6,3,1,1,2,2,0,119,140,155,36,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"77","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",49.022,57.658,4,12,274.9,51.4,18.6977082575482,1.4,3,1,37.2,20.6,7.3,1,2,2,2,1,0,108,127,157,49,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"78","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",62.23,80.772,3,18,903.6,88.6,9.80522355024347,1.22,4,3,44.6,18.5,10.9,3,2,2,3,2,0,142,125,169,27,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"79","B095_HKT721_B3_Verde_Calabrese_Precoce_OP","B095.Verde.Calabrese.Precoce","B095","italica","LR",",","y","y","y","y","y",50.8,57.912,4,4,286.8,45.8,15.9693165969317,1,4,2,28.7,12.5,8.3,3,2,2,3,1,0,115,123,147,32,"VERDE CALABRESE PRECOCE","F. Branca/University of Catania","HRIGRU 4702",NA,"unk",41.893082,12.493395,0.223172,8e-06,0.776812,8e-06,"Calabrese.LR","#d95f02",6.9822345,6.3225255,-12.607042,7.149231,-10.486664
"80","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",54.61,63.5,4,5,572.5,117.7,20.5589519650655,2.06,3,3,84.7,32.6,27.8,5,2,3,4,3,0,106,119,139,33,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"81","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",39.878,57.15,3,10,353.8,57.1,16.1390616167326,1.96,4,4,43.5,18.3,11.9,5,3,4,4,3,0,106,109,139,33,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"82","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",35.052,77.47,4,6,594.3,121.1,20.37691401649,1.86,4,4,44.2,25.7,17.1,4,3,2,4,2,0,111,121,130,19,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"83","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",43.942,65.278,3,7,485.4,83.4,17.1817058096415,1.56,2,3,64.8,29.8,21.3,3,2,2,3,2,0,100,99,114,14,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"84","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",41.656,83.82,3,7,723.4,122.3,16.9062759192701,2.3,1,4,73.4,29.6,19.2,NA,2,2,3,2,0,101,99,159,58,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"85","B096_HKT721_B4_Ramoso_Grande_Precoce_OP","B096.Ramoso.Grande.Precoce","B096","italica","LR",",","y","y","y","y","y",33.528,78.994,3,7,787.5,112.9,14.3365079365079,1.94,3,2,65.3,27.2,14.2,3,3,2,3,2,0,108,127,140,32,"RAMOSO GRANDE PRECOCE","F. Branca/University of Catania","HRIGRU 5282",NA,"unk",41.224705,16.296067,0.293631,8e-06,0.706353,8e-06,"Calabrese.LR","#d95f02",7.0131974,8.414821,-11.690048,-6.458728,0.73893875
"86","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",49.276,76.454,3,0,477.2,102.3,21.4375523889355,1.26,3,2,65.1,28.5,16.4,5,2,2,4,2,0,115,123,154,39,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"87","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",56.134,71.882,4,7,531.6,98.9,18.6042136945071,1.28,2,2,40.1,18.9,7.6,1,0,1,1,1,0,109,127,139,30,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"88","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",42.672,79.756,3,14,771.4,157.6,20.4303863106041,0.92,4,4,57.8,25.4,15.7,2,2,2,2,1,0,107,119,133,26,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"89","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",44.704,88.392,3,7,NA,154.6,NA,1.32,3,5,63,24.3,16.8,2,2,2,1,1,0,106,120,147,41,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"90","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",46.736,55.88,3,5,306.4,67,21.8668407310705,1.48,3,3,40.9,21.9,19.7,1,1,1,1,2,0,118,127,138,20,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"91","B097_HKT721_B5_Ramoso_Calabrese_OP","B097.Ramoso.Calabrese","B097","italica","LR",",","y","y","y","y","n",38.1,68.072,4,16,567,57.9,10.2116402116402,1.8,4,2,49.1,25.6,13.4,5,2,2,4,3,0,112,115,150,38,"RAMOSO CALABRESE","F. Branca/University of Catania","HRIGRU 5365",NA,"unk",NA,NA,0.196235,8e-06,0.80375,8e-06,"Calabrese.LR","#d95f02",5.3914595,9.434221,-13.873439,-3.1801028,-2.3563678
"92","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"93","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"94","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",48.768,90.17,2,0,941.9,113,11.9970272852744,NA,5,5,65.7,37.1,19.4,5,5,4,NA,3,NA,192,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"95","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"96","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"97","B098_HKT721_B6_Cavolo_Broccolo_Natalina_OP","B098.Cavolo.Broccolo.Natalina","B098","unk","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO NATALINA","F. Branca/University of Catania","HRIGRU 5384",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-31.21778,-29.456964,-12.069357,2.708058,3.0455322
"98","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"99","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"100","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"101","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"102","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"103","B099_HKT721_B7_Cavolo_Broccolo_Frevarota_OP","B099.Cavolo.Broccolo.Frevarota","B099","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO FREVAROTA","F. Branca/University of Catania","HRIGRU 5386",NA,"unk",38.112073,13.339183,8e-06,0.999976,8e-06,8e-06,"Violet.Caul","#7570b3",-31.916195,-30.93462,-11.985235,2.834826,4.7849264
"104","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"105","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"106","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"107","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"108","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"109","B100_HKT721_B8_Cavolo_Broccolo_Marzullo_OP","B100.Cavolo.Broccolo.Marzullo","B100","unk","LR",",","y","y","n","n","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO MARZULLO","F. Branca/University of Catania","HRIGRU 5387",NA,"unk",38.112073,13.339183,8e-06,0.999977,8e-06,8e-06,"Violet.Caul","#7570b3",-30.845108,-28.75319,-11.838667,1.9193251,3.4300632
"110","B101_HKT721_B9_Cavolo_Broccolo_Invernale_Type_A_OP","B101.Cavolo.Broccolo.Invernale.Type.A","B101","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO INVERNALE TYPE A","F. Branca/University of Catania","HRIGRU 5402",NA,"unk",38.193064,15.555961,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-32.601418,8.62557,17.055443,-11.974506,-12.197598
"111","B101_HKT721_B9_Cavolo_Broccolo_Invernale_Type_A_OP","B101.Cavolo.Broccolo.Invernale.Type.A","B101","italica","LR",",","y","y","s","y","y",46.736,81.28,2,15,925.3,144.9,15.6597860153464,1.8,2,1,40,13.2,18.5,1,0,1,1,1,0,114,116,126,12,"CAVOLO BROCCOLO INVERNALE TYPE A","F. Branca/University of Catania","HRIGRU 5402",NA,"unk",38.193064,15.555961,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-32.601418,8.62557,17.055443,-11.974506,-12.197598
"112","B101_HKT721_B9_Cavolo_Broccolo_Invernale_Type_A_OP","B101.Cavolo.Broccolo.Invernale.Type.A","B101","italica","LR",",","y","y","s","y","y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAVOLO BROCCOLO INVERNALE TYPE A","F. Branca/University of Catania","HRIGRU 5402",NA,"unk",38.193064,15.555961,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-32.601418,8.62557,17.055443,-11.974506,-12.197598
